Num_Acc;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep;
11590;7;20;1047;1;2;6;1;3;102;0, CRUSSOL (RUE DE);;;;70;
11591;8;2;1215;1;1;1;1;6;281;C.D. 533 (VERS LE PUY);;;;70;
11592;4;13;1630;1;1;1;1;1;202;;M;0;0;110;
11593;4;15;1630;1;1;1;1;1;202;;M;0;0;110;
11594;6;20;1145;1;1;1;1;3;86;;M;4293640;299134;110;
11595;8;8;715;1;2;1;1;1;202;Avenue du Languedoc;M;0;0;110;
11596;11;23;1845;3;1;1;2;2;202;;M;4285568;303279;110;
11597;3;5;530;2;1;1;1;1;38;GN49.453 5.952;M;0;0;570;
11598;4;1;1400;1;2;1;1;3;38;rue Salvador Allende;M;0;0;570;
11599;4;2;1830;1;2;1;1;3;529;RUE DES ECOLES49.43 6.01;M;0;0;570;
11600;4;6;2115;3;1;6;1;7;305;;M;0;0;570;
11601;5;3;2015;1;2;6;1;7;41;Rond point RD906;M;4942314;593460;570;
11602;5;5;1515;1;1;1;1;1;38;GN 49.468 5.964;M;0;0;570;
11603;6;21;15;5;2;1;1;7;38;RD 16 008+100;M;0;0;570;
11604;6;27;2015;1;2;1;1;3;498;RD57;M;0;0;570;
11605;10;3;1130;1;1;1;1;3;41;;M;0;0;570;
11606;12;17;1740;5;2;1;2;3;186;COTE DU BARON;;;;70;
11607;1;31;1705;1;2;1;1;6;186;300, PASTE (BLD. DE);;;;70;
11608;2;17;135;5;2;1;1;6;186;55, MINES (ROUTES DES) A;;;;70;
11609;5;15;1210;1;2;1;1;2;186;445, SEGUIN (AVENUE MARC;;;;70;
11610;5;23;1540;1;2;3;1;3;186;263, SEGUIN (AVENUE MARC;;;;70;
11611;5;31;435;3;1;1;1;6;72;CHASSAGNE (BAS);;;;70;
11612;8;5;1925;1;2;1;1;2;186;1 TER, MINES (ROUTES DES;;;;70;
11613;8;24;1525;1;1;1;1;7;72;CHASSAGNE (HAUT);;;;70;
11614;9;11;845;1;2;1;1;6;186;07, CHOMERAC (AVENUE DE);;;;70;
11615;10;3;820;1;2;1;1;3;8;GRANDE RUE;;;;70;
11616;9;23;1955;2;2;1;1;6;8;339, Route de ROCHESSAUV;;;;70;
11617;10;19;1645;1;2;1;1;7;186;1, ROMAINE (VOIE);;;;70;
11618;10;31;1645;1;2;1;1;3;186;1, ROUTE DEPARTEMENTALE;;;;70;
11619;11;6;1655;1;2;1;1;2;186;13, COUX (AVENUE DE);;;;70;
11620;11;8;2220;5;2;1;1;6;186;39, AUBENAS (ROUTE D');;;;70;
11621;11;11;710;2;2;1;2;6;186;42, AUBENAS (ROUTE D');;;;70;
11622;11;17;1325;1;2;1;1;6;186;1, RECLUSE (RUE DE LA);;;;70;
11623;12;13;1310;1;1;1;8;3;8;D2 ( ROUTE DEPARTEMENTAL;;;;70;
11624;1;17;1315;1;2;1;1;3;259;Route de Lodeve;M;0;0;340;
11625;1;18;615;5;2;2;1;3;123;Route de Lodeve;M;0;0;340;
11626;3;5;1915;3;2;1;1;6;134;cd 5;M;4359500;380600;340;
11627;8;3;1900;1;1;1;1;3;202;;M;0;0;340;
11628;8;9;800;1;1;1;1;6;202;;M;0;0;340;
11629;11;5;1845;5;2;1;1;6;134;1 rue des serres;M;4397600;333400;340;
11630;6;24;1115;1;1;9;1;5;397;;M;4320200;249200;110;
11631;7;12;1315;1;2;1;1;6;397;route de BEZIERS;M;0;0;110;
11632;10;16;1530;1;2;1;1;6;397;1 rue de picardie;M;4321000;244200;110;
11633;11;13;1345;1;1;1;1;1;337;;M;4321900;262800;110;
11634;6;1;730;2;1;1;1;6;257;;M;0;0;230;
11635;12;10;1845;5;2;6;1;6;575;Place du 14 juillet;M;0;0;780;
11636;1;15;1245;1;1;1;2;7;319;A10;M;4864100;214500;910;
11637;2;12;630;3;1;1;1;2;9;;M;0;0;780;
11638;2;27;1730;1;1;1;1;6;92;;M;4835405;187456;280;
11639;4;2;1115;1;1;1;1;6;26;;M;4832164;186348;280;
11640;5;23;1100;1;1;1;1;6;363;;M;4841943;189915;280;
11641;5;30;2300;3;1;1;1;6;26;;M;4832792;186458;280;
11642;6;22;1630;1;1;1;1;6;363;;M;4840085;189361;280;
11643;7;10;800;1;1;1;8;6;3;;M;4853100;183600;780;
11644;7;13;100;5;1;1;1;2;537;;M;0;0;780;
11645;7;30;2230;3;1;1;1;2;9;;M;4846800;191300;780;
11646;8;3;830;1;1;1;1;6;506;;M;0;0;780;
11647;8;31;2315;3;1;1;1;6;26;;M;4832295;186352;280;
11648;9;14;1130;1;1;1;1;7;408;;M;4837515;188680;280;
11649;9;22;1800;1;1;1;1;5;349;;M;4857500;199300;780;
11650;9;24;1545;1;1;1;1;7;349;;M;4857000;197900;780;
11651;9;28;1345;1;1;1;1;6;601;;M;0;0;780;
11652;9;29;845;1;1;1;2;2;363;A10;M;0;0;910;
11653;10;11;745;2;1;9;2;4;3;;M;0;0;780;
11654;10;14;1000;1;1;9;1;7;562;;M;0;0;780;
11655;10;14;1630;1;1;1;1;3;499;;M;0;0;780;
11656;10;14;1200;1;1;1;1;6;537;;M;4855900;193200;780;
11657;10;26;1700;1;1;1;1;2;200;A 10;M;4856200;193900;910;
11658;10;27;830;1;1;1;5;1;143;;M;0;0;780;
11659;11;13;830;1;2;1;1;7;537;8 rue de Guhermont;M;0;0;780;
11660;11;14;1600;1;1;6;8;7;3;;M;4853500;183300;780;
11661;11;26;1315;1;1;1;2;6;3;;M;0;0;780;
11662;11;26;1930;5;2;1;2;1;356;Rue jean baudin;M;0;0;780;
11663;11;26;1130;1;2;1;1;6;513;Les Croix;M;0;0;780;
11664;12;1;1145;1;1;1;1;2;499;;M;0;0;780;
11665;12;7;1845;3;1;1;1;1;497;;M;0;0;780;
11666;12;13;1300;1;1;1;3;6;128;;M;0;0;780;
11667;12;18;1130;1;1;1;1;3;464;;M;0;0;780;
11668;12;19;1245;1;1;1;2;1;356;;M;0;0;780;
11669;12;30;1130;1;1;1;1;1;569;;M;4853600;195200;780;
11670;4;20;2330;3;1;1;1;6;232;D980;M;0;0;510;
11671;6;21;1225;1;1;1;1;1;105;D64;M;0;0;510;
11672;7;26;2200;3;1;1;1;6;75;D274;M;0;0;510;
11673;5;17;2100;2;2;1;1;3;7;ROUTE DE LA TAQUIERE;M;4549200;480500;690;
11674;6;12;1545;1;1;1;1;3;189;;M;0;0;690;
11675;6;29;745;1;1;1;1;6;80;;M;0;0;690;
11676;7;18;2100;2;1;1;1;2;7;;M;0;0;690;
11677;8;27;1130;1;2;7;1;6;7;place de l'?glise;M;0;0;690;
11678;8;28;1745;1;2;1;1;7;64;Rue de l'Arbuel;M;4547200;476800;690;
11679;9;2;1730;1;1;3;1;3;7;;M;0;0;690;
11680;10;26;1800;1;1;1;1;6;7;;M;0;0;690;
11681;1;17;1115;1;2;1;1;3;50;avenue de la Branchoire;M;0;0;370;
11682;4;3;745;1;2;1;2;3;50;Carrefour RD910/RD943;M;0;0;370;
11683;4;28;1815;1;2;1;1;3;50;AVENUE DE LA REPUBLIQUE;M;0;0;370;
11684;7;10;1615;1;2;1;1;6;50;AV ALEXANDRE MINKOWSKI;M;0;0;370;
11685;8;27;1100;1;1;6;8;3;99;ROND POINT DU PANIER;M;0;0;370;
11686;9;10;1845;1;2;9;1;6;50;PARKING AUCHAN;M;0;0;370;
11687;4;23;1915;1;1;1;1;6;140;;M;4837586;-430625;290;
11688;4;29;2330;3;1;1;1;6;189;;M;4837401;-436867;290;
11689;4;29;2030;1;1;1;1;1;189;;M;4837405;-436910;290;
11690;5;26;1445;1;2;1;1;1;189;rue de la fontaine blanc;M;4837405;-436910;290;
11691;5;26;1530;1;1;1;1;1;78;;M;4832749;-416111;290;
11692;7;11;1730;1;1;1;1;2;78;;M;4831027;-418504;290;
11693;1;29;30;3;2;6;3;6;229;Rond-Point Marilou;M;4471100;-104900;330;
11694;2;8;315;3;1;6;2;6;229;;M;4473900;-103400;330;
11695;6;4;930;1;1;1;1;3;5;;M;0;0;330;
11696;6;13;2030;1;1;9;1;6;229;;M;0;0;330;
11697;7;17;1230;1;1;1;1;6;229;;M;0;0;330;
11698;8;3;1645;1;1;1;1;3;229;;M;0;0;330;
11699;8;27;2145;5;2;3;1;3;5;50 bd J.Marcel Despagne;M;0;0;330;
11700;9;14;300;5;2;1;1;6;229;5 bd de la R?publique;M;0;0;330;
11701;12;2;745;2;1;1;1;1;229;;M;0;0;330;
11702;12;20;1545;1;2;1;1;6;5;avenue de Bordeaux;M;0;0;330;
11703;5;15;1130;1;2;1;1;2;142;924A;M;0;0;600;
11704;5;18;1615;1;1;1;1;3;142;;M;0;0;600;
11705;6;25;1500;1;2;1;1;1;142;Rue de Paris;M;0;0;600;
11706;3;19;1015;1;1;1;1;1;257;;M;4536680;651870;730;
11707;7;15;1645;1;1;1;1;5;257;;M;4535480;652230;730;
11708;2;23;2030;3;1;1;1;2;617;A4;M;0;0;510;
11709;7;14;1700;1;1;1;1;6;617;A4;M;0;0;510;
11710;9;22;1630;1;1;1;1;1;326;D944;M;0;0;510;
11711;11;2;745;1;1;1;1;2;99;A26;M;0;0;510;
11712;12;9;200;3;1;1;1;6;409;A26;M;0;0;510;
11713;12;17;1830;3;1;1;3;7;99;A26;M;0;0;510;
11714;8;18;845;1;1;1;3;4;323;N4;M;0;0;510;
11715;1;24;615;3;1;1;8;2;185;;M;4844210;253289;770;
11716;3;9;1945;3;1;1;1;3;435;;M;4848900;251700;770;
11717;4;7;815;1;1;1;1;2;370;;M;4824200;274800;770;
11718;6;8;2230;3;1;1;1;6;168;;M;4815800;287200;770;
11719;6;27;1830;1;1;1;3;6;216;;M;4828800;267600;770;
11720;6;28;2230;3;1;1;2;5;407;;M;4850600;250600;770;
11721;10;2;1515;1;1;9;1;3;69;;M;4848900;262900;770;
11722;10;4;1900;2;1;1;1;7;115;;M;0;0;770;
11723;10;21;545;3;1;1;1;6;99;;M;4817000;270400;770;
11724;10;23;1715;1;2;1;1;1;477;intersection d152 /d63;M;;;770;
11725;11;1;315;3;1;1;1;2;1;;M;4822001;234030;770;
11726;11;3;1500;1;1;1;1;3;115;;M;0;0;770;
11727;11;7;1500;1;1;1;8;6;471;;M;0;0;770;
11728;11;9;1630;1;2;1;1;5;69;13 rue de forge;M;0;0;770;
11729;11;12;1030;1;1;1;1;1;185;;M;4826269;232049;770;
11730;12;3;1515;1;1;1;8;3;465;;M;4832800;295300;770;
11731;12;5;2015;3;1;9;1;6;156;;M;4825900;272000;770;
11732;12;6;645;3;1;1;8;1;370;;M;4825900;268500;770;
11733;12;9;715;2;1;1;9;1;185;;M;4845800;255300;770;
11734;12;18;1845;3;1;1;2;5;431;;M;4828600;268700;770;
11735;12;22;1845;3;1;1;1;6;485;;M;4834700;252200;770;
11736;12;26;1915;3;1;1;2;3;185;;M;4846400;255500;770;
11737;2;18;115;3;1;1;1;2;259;;M;0;0;620;
11738;4;10;2315;3;1;1;1;6;121;;M;0;0;620;
11739;4;11;645;3;1;1;1;4;80;;M;0;0;620;
11740;4;29;15;3;1;1;1;5;582;;M;0;0;620;
11741;8;6;1430;1;1;1;3;6;121;;M;5012252;287176;620;
11742;10;30;1945;3;1;1;1;6;426;;M;0;0;620;
11743;11;20;1630;1;1;1;1;1;594;;M;0;0;620;
11744;11;29;1200;1;1;1;1;1;680;;M;0;0;620;
11745;12;11;930;1;1;1;1;1;754;;M;0;0;620;
11746;1;25;1615;1;1;1;9;7;521;;M;0;0;800;
11747;2;2;1930;3;1;1;1;6;555;;M;0;0;800;
11748;3;10;615;2;1;1;1;6;101;;M;0;0;800;
11749;4;16;400;3;1;1;1;7;741;;M;0;0;800;
11750;4;27;1645;1;1;1;1;2;685;;M;0;0;800;
11751;5;7;1500;1;1;1;1;3;430;;M;0;0;800;
11752;6;10;1800;1;1;1;1;5;646;;M;0;0;800;
11753;7;15;725;1;1;1;1;7;204;;M;0;0;800;
11754;7;17;1330;1;1;9;1;3;685;;M;0;0;800;
11755;8;14;1900;1;1;1;8;5;2;;M;0;0;800;
11756;10;12;1045;1;1;1;2;2;58;;M;0;0;800;
11757;10;15;845;1;1;1;8;3;521;;M;0;0;800;
11758;11;28;2315;3;1;1;1;6;421;;M;0;0;800;
11759;12;3;1745;2;1;1;1;2;101;;M;0;0;800;
11760;12;23;715;3;1;1;1;4;685;;M;0;0;800;
11761;12;30;2000;3;1;1;1;2;521;;M;0;0;800;
11762;1;23;1000;1;1;1;1;3;103;A54 PK 71+500 Sens O-E;M;0;0;130;
11763;2;8;1200;1;1;1;1;6;49;;M;0;0;130;
11764;2;18;1045;1;1;1;1;6;51;;M;0;0;130;
11765;2;26;1115;1;1;1;3;5;114;;M;0;0;130;
11766;3;7;1645;1;1;1;1;2;67;;M;0;0;130;
11767;3;15;1945;3;1;1;6;2;105;;M;0;0;130;
11768;4;13;1800;1;1;1;1;6;105;;M;0;0;130;
11769;6;15;2215;3;1;1;8;2;105;;M;0;0;130;
11770;6;20;30;3;1;1;1;3;112;;M;0;0;130;
11771;7;23;1115;1;1;1;1;4;103;;M;0;0;130;
11772;8;25;1515;1;1;1;1;2;112;;M;0;0;130;
11773;8;24;1415;1;1;1;1;2;51;;M;0;0;130;
11774;8;31;515;3;1;1;1;2;114;;M;0;0;130;
11775;8;31;1045;1;1;1;1;6;103;;M;0;0;130;
11776;9;8;630;2;1;1;1;1;97;;M;0;0;130;
11777;10;13;1030;1;1;1;1;7;103;;M;0;0;130;
11778;10;22;1915;3;1;1;2;2;37;;M;0;0;130;
11779;11;2;1830;3;1;1;1;4;103;;M;0;0;130;
11780;11;4;1930;3;1;1;3;1;1;;M;0;0;130;
11781;11;14;700;3;1;1;1;2;51;;M;0;0;130;
11782;12;6;1600;1;1;1;2;2;1;;M;0;0;130;
11783;12;10;1415;1;1;1;1;2;51;;M;0;0;130;
11784;1;3;1830;3;1;1;2;3;87;;M;0;0;840;
11785;1;13;615;3;1;1;1;2;212;;M;4393491;460071;300;
11786;5;14;515;3;1;1;1;2;81;;M;0;0;840;
11787;5;21;1230;1;1;1;1;5;91;;M;0;0;840;
11788;6;20;415;3;1;1;1;3;91;;M;0;0;840;
11789;6;20;1330;1;1;1;1;3;91;;M;0;0;840;
11790;6;23;245;3;1;1;1;5;83;;M;0;0;840;
11791;7;16;1630;1;1;1;1;7;81;;M;0;0;840;
11792;9;5;1600;1;1;1;1;7;129;;M;0;0;840;
11793;10;7;1515;1;1;1;1;1;83;;M;0;0;840;
11794;10;8;745;1;1;1;1;2;221;;M;4402775;474576;300;
11795;11;6;645;2;1;1;1;5;91;;M;0;0;840;
11796;12;12;1630;1;1;1;1;2;116;;M;4393940;460866;300;
11797;4;7;1145;3;1;1;1;1;86;;M;0;0;600;
11798;4;12;1700;1;1;1;1;3;584;;M;0;0;600;
11799;4;26;1115;1;1;1;3;1;393;;M;0;0;600;
11800;5;31;715;1;1;1;1;3;686;;M;0;0;600;
11801;8;6;1545;1;1;1;3;3;601;;M;0;0;600;
11802;10;16;1030;1;2;1;8;1;393;rue de creil;M;0;0;600;
11803;11;22;30;3;1;1;1;7;651;;M;0;0;600;
11804;8;3;1530;1;1;1;3;7;142;;M;0;0;80;
11805;6;21;330;3;1;9;1;6;466;;M;0;0;250;
11806;10;22;845;1;1;1;1;5;133;;M;0;0;250;
11807;11;11;300;3;1;1;5;3;368;;M;0;0;250;
11808;12;24;1045;1;1;1;1;6;47;;M;0;0;250;
11809;3;4;1200;1;1;1;1;6;102;;M;4922000;47300;270;
11810;3;11;1200;1;1;1;1;6;518;;M;4927000;32300;270;
11811;4;4;2330;3;1;1;1;2;102;;M;4922000;46400;270;
11812;4;24;715;1;1;1;1;6;340;;M;4921500;48300;270;
11813;5;18;1945;1;1;1;1;2;661;;M;4921200;52200;270;
11814;5;28;1445;1;1;9;2;7;65;;M;4919100;18400;270;
11815;6;8;1515;1;1;1;1;3;705;;M;4932942;108747;760;
11816;7;29;730;2;1;1;2;7;580;;M;4920500;54000;270;
11817;10;9;2315;3;1;1;1;6;263;;M;4923100;33300;270;
11818;12;24;1130;1;1;1;8;6;227;;M;4922200;38400;270;
11819;1;17;2045;5;1;1;1;1;697;;M;4912300;113000;270;
11820;2;25;1945;3;1;1;1;4;68;;M;0;0;780;
11821;4;5;2245;3;1;1;1;1;203;;M;4903000;126200;270;
11822;10;15;1115;1;1;1;8;2;517;;M;4907300;119200;270;
11823;10;29;745;2;1;1;1;2;336;;M;4903500;125000;270;
11824;12;24;1915;3;1;1;1;2;701;;M;4914300;111300;270;
11825;12;27;2230;3;1;1;1;4;188;;M;4917100;107200;270;
11826;1;17;2330;3;1;9;1;2;541;;M;0;0;600;
11827;3;6;2215;3;1;1;1;4;369;;M;0;0;600;
11828;3;17;2000;4;1;1;1;7;125;;M;0;0;600;
11829;4;24;1800;1;1;1;1;2;125;;M;0;0;600;
11830;4;27;1630;1;1;1;1;6;369;;M;0;0;600;
11831;5;2;200;3;1;1;1;3;100;;M;0;0;600;
11832;5;16;530;2;1;1;1;6;100;;M;0;0;600;
11833;5;26;815;1;1;1;2;5;100;;M;0;0;600;
11834;6;22;849;1;1;1;1;6;19;;M;0;0;600;
11835;8;12;630;2;1;1;1;6;100;;M;0;0;600;
11836;10;19;245;3;1;1;1;5;558;;M;0;0;600;
11837;11;29;1600;1;2;1;1;1;341;3 RUE DU TOURNESOL;M;0;0;600;
11838;11;29;1545;1;1;1;1;6;533;;M;0;0;600;
11839;11;30;730;2;1;1;5;5;100;;M;0;0;600;
11840;12;22;1100;1;1;1;1;7;160;;M;0;0;600;
11841;3;14;130;3;1;1;1;6;589;;M;4747300;495600;210;
11842;4;6;1030;1;1;1;1;3;479;;M;4750900;474000;210;
11843;5;25;2115;3;1;1;1;7;573;;M;4744700;479400;210;
11844;8;30;1345;1;1;1;1;2;27;;M;4738500;505300;210;
11845;9;28;1600;1;1;1;1;7;651;;M;0;0;210;
11846;11;7;1815;3;1;2;1;3;3;;M;4737600;503800;210;
11847;1;29;715;3;1;1;2;2;19;;M;0;0;690;
11848;5;21;1800;1;1;1;1;6;264;;M;0;0;690;
11849;6;1;1300;1;1;1;1;2;77;;M;0;0;690;
11850;6;14;600;1;1;1;1;3;13;;M;0;0;690;
11851;6;18;1030;1;1;1;1;7;115;;M;0;0;690;
11852;6;20;2015;1;1;1;1;6;206;;M;0;0;690;
11853;6;23;1600;1;1;1;1;2;206;;M;0;0;690;
11854;11;8;1715;2;1;1;1;6;115;;M;0;0;690;
11855;3;5;500;3;1;1;1;7;623;;M;0;0;590;
11856;5;18;1945;1;1;1;1;6;731;;M;0;0;620;
11857;8;4;545;2;1;1;1;6;488;;M;0;0;590;
11858;9;6;530;3;1;1;1;5;125;;M;0;0;590;
11859;1;10;2015;3;1;1;1;2;377;;M;0;0;380;
11860;1;30;2200;3;1;1;2;6;449;;M;0;0;380;
11861;4;16;330;3;1;1;1;3;381;;M;0;0;380;
11862;4;19;445;3;1;1;1;5;348;;M;0;0;380;
11863;6;23;1445;1;1;1;1;2;64;;M;4593200;566100;380;
11864;7;17;1815;1;1;1;1;1;381;;M;0;0;380;
11865;8;2;15;3;1;1;3;6;530;;M;0;0;380;
11866;8;15;1530;1;1;1;8;3;449;;M;0;0;380;
11867;10;30;1815;3;1;1;1;2;481;;M;0;0;380;
11868;11;1;1615;1;1;1;1;6;530;;M;0;0;380;
11869;11;2;2015;3;1;1;1;3;343;;M;0;0;380;
11870;1;10;300;5;2;1;2;6;278;rue de Mulhouse;M;4775433;739088;680;
11871;1;24;1130;1;1;1;1;2;118;;M;4771553;744691;680;
11872;2;11;845;1;2;2;1;6;278;;M;4774978;740791;680;
11873;5;19;1740;1;2;1;1;2;278;ALBERT SCWHEITZER 40;M;4775337;738435;680;
11874;5;26;1900;1;2;3;1;3;278;rue saint jean;M;4774806;739835;680;
11875;5;27;755;1;2;2;1;3;118;;M;4772832;742635;680;
11876;8;19;1800;1;2;1;1;6;278;8 rue de bellevue;M;4774707;738985;680;
11877;10;17;1530;1;2;1;1;3;278;42 rue Ile napoleon;M;4775535;740302;680;
11878;11;28;1845;5;2;1;1;3;278;HABSHEIM (RUE DE) 16;M;4774833;740917;680;
11879;1;18;1345;1;1;3;1;3;108;;M;4807393;-101844;530;
11880;5;6;1530;1;1;1;2;6;39;;M;4815706;-100535;530;
11881;7;4;1445;1;1;1;1;7;182;;M;4811521;-96009;530;
11882;8;19;1700;1;1;1;1;3;243;;M;4814275;-89881;530;
11883;9;8;1330;1;1;1;1;2;137;;M;4807042;-93134;530;
11884;9;17;2230;3;1;1;1;7;226;la chevallerie;M;4824116;-95774;530;
11885;10;8;30;3;1;1;1;1;137;;M;4807451;-93900;530;
11886;12;20;1800;3;2;1;1;6;229;rue de la mairie;M;4813340;-75344;530;
11887;1;4;2000;5;2;1;2;3;250;GRANDE RUE;M;4909590;248220;950;
11888;1;23;530;3;1;1;3;3;604;RD 317;M;4910760;253190;950;
11889;2;18;1130;1;2;1;1;6;250;SQUARE DE PROVENCE;M;4909670;250160;950;
11890;3;5;1700;1;1;6;1;7;604;RD 317;M;4909950;253150;950;
11891;3;5;2015;3;1;1;1;7;580;RD 16;M;4908780;254050;950;
11892;3;11;1945;5;2;1;1;2;250;AV DE LA HAUTE GREVE;M;4909680;250350;950;
11893;11;20;1000;1;2;1;1;6;250;AV HENRI BARBUSSE;M;4909550;251190;950;
11894;12;4;1500;2;2;1;8;6;250;AV HENRI BARBUSSE;M;4909830;252060;950;
11895;12;2;1015;1;1;2;8;2;571;D931/D34;M;0;0;510;
11896;6;14;1900;1;1;1;1;7;377;;M;4950340;117602;760;
11897;10;26;2345;3;1;1;1;6;517;;M;4950472;117769;760;
11898;12;23;1530;1;1;1;5;6;434;;M;4611802;-76117;170;
11899;1;12;415;3;1;1;1;7;299;;M;4596252;-96103;170;
11900;5;5;2115;3;1;1;1;6;388;;M;4553127;-60862;170;
11901;8;26;130;3;1;1;3;6;181;;M;4588533;-61633;170;
11902;9;5;945;1;1;1;1;4;299;;M;4596213;-95877;170;
11903;9;18;715;2;1;1;8;6;45;;M;4584882;-82096;170;
11904;9;18;1500;1;1;1;1;3;181;;M;4587904;-62158;170;
11905;10;5;1000;1;1;1;1;2;227;;M;4556724;-60119;170;
11906;11;12;1615;1;1;1;1;1;179;;M;4569399;-61785;170;
11907;11;16;1215;1;1;9;3;4;444;;M;4568167;-64401;170;
11908;11;19;530;3;1;1;8;2;157;;M;4590050;-59238;170;
11909;11;20;900;1;1;2;7;3;131;;M;4558518;-84759;170;
11910;12;4;1630;1;1;1;8;2;336;;M;4577195;-68940;170;
11911;12;15;1900;3;1;1;3;2;387;;M;4581517;-77287;170;
11912;5;5;730;1;2;1;1;7;262;grande rue;M;0;0;250;
11913;10;30;1330;1;2;1;1;6;578;GRANDE RUE;M;4714727;634577;250;
11914;1;17;1045;1;2;1;5;1;22;32, route de Fronton;M;0;0;310;
11915;2;2;1415;1;2;1;8;1;484;ROUTE DU CHATEAU D'EAU;M;4368751;149601;310;
11916;2;17;1900;5;2;1;1;3;186;102 route de Fronton;M;4367634;142414;310;
11917;6;29;830;1;1;1;1;1;410;;M;4369930;145470;310;
11918;8;2;1745;1;2;1;1;7;116;Chemin des Barrières;M;4369579;143357;310;
11919;10;24;1100;5;1;1;1;7;22;;M;0;0;310;
11920;12;10;2000;5;2;6;2;6;22;31 avenue de Fronton;M;4366146;143145;310;
11921;11;6;1300;1;1;1;1;5;567;;M;0;0;390;
11922;2;22;700;2;1;1;1;5;116;;M;0;0;830;
11923;3;2;1445;1;1;1;1;2;23;;M;0;0;830;
11924;3;3;845;1;1;1;3;6;116;;M;0;0;830;
11925;5;16;2145;4;1;1;1;2;110;;M;0;0;130;
11926;5;23;700;1;1;1;1;2;116;;M;0;0;830;
11927;9;9;1600;1;1;1;1;3;23;;M;0;0;830;
11928;9;14;1730;1;1;1;1;2;116;;M;0;0;830;
11929;11;10;1415;1;1;1;2;3;23;;M;0;0;830;
11930;11;14;1315;1;1;1;3;2;87;;M;0;0;130;
11931;12;24;615;3;1;1;1;6;23;;M;0;0;830;
11932;3;5;745;1;1;1;1;6;256;;M;0;0;740;
11933;6;4;545;2;1;9;1;2;197;;M;0;0;740;
11934;9;16;700;2;1;1;1;7;118;;M;0;0;740;
11935;1;1;400;3;1;6;2;6;340;;M;4319300;422600;340;
11936;1;7;1915;3;1;1;1;6;123;;M;4372711;418283;300;
11937;2;8;2000;3;1;1;1;6;333;;M;4376465;426691;300;
11938;2;17;800;1;1;1;1;3;333;;M;4375599;425996;300;
11939;2;22;1230;1;1;1;1;2;22;;M;4365303;399043;340;
11940;2;24;300;3;1;1;1;5;240;;M;0;0;340;
11941;2;25;415;3;1;1;1;2;347;;M;4374825;424349;300;
11942;2;28;1915;3;1;1;1;3;145;;M;4390203;453327;300;
11943;6;15;1145;1;1;1;1;5;347;;M;4374855;424706;300;
11944;6;18;1345;1;1;1;1;1;240;;M;0;0;340;
11945;6;29;1030;1;1;1;1;2;123;;M;4372706;418273;300;
11946;7;1;1130;1;1;1;1;6;294;;M;4370143;411407;340;
11947;7;4;1800;1;1;1;1;2;34;;M;4373402;446786;300;
11948;7;8;1430;1;1;1;1;6;125;;M;4377272;441847;300;
11949;8;2;1200;1;1;1;1;4;189;;M;4380679;436044;300;
11950;8;30;1730;1;1;1;1;2;60;;M;4379005;439916;300;
11951;9;9;1345;1;1;1;1;7;344;;M;4375046;422693;300;
11952;9;22;600;3;1;1;1;3;22;;M;0;0;340;
11953;10;26;1700;1;1;1;1;6;317;;M;4391646;457482;300;
11954;11;15;845;1;1;1;2;2;123;;M;4372584;417779;300;
11955;11;17;100;3;1;1;1;2;240;;M;0;0;340;
11956;11;7;2015;3;1;1;1;3;240;;M;0;0;340;
11957;11;30;1630;1;1;1;1;1;189;;M;4380715;435790;300;
11958;12;19;2345;3;1;1;1;2;256;;M;0;0;340;
11959;1;18;730;3;1;1;1;2;262;;M;4318700;294700;110;
11960;1;29;615;3;1;1;2;2;203;;M;4317000;274000;110;
11961;1;30;1130;1;1;1;1;6;322;;M;0;0;110;
11962;6;16;1830;1;1;1;1;2;379;;M;0;0;110;
11963;6;30;345;3;1;1;1;6;86;;M;0;0;110;
11964;10;5;630;3;1;1;2;4;441;;M;0;0;110;
11965;1;25;1830;3;1;1;2;3;225;;M;0;0;370;
11966;1;31;1715;1;2;6;1;1;27;giratoire mairie;M;0;0;370;
11967;8;6;1315;1;1;1;2;7;8;;M;0;0;370;
11968;8;17;1200;1;1;1;1;3;27;LA CHOLTRIE;M;0;0;370;
11969;8;29;1;4;2;1;1;6;141;CHANCELLEE;M;0;0;370;
11970;1;10;645;3;1;1;1;5;2;;M;0;0;280;
11971;1;10;1445;1;1;1;1;6;164;;M;0;0;280;
11972;2;23;1045;1;1;1;1;6;20;;M;4783923;167247;450;
11973;2;28;830;1;1;1;8;6;311;;M;4821433;184702;280;
11974;3;4;330;3;1;1;8;2;8;;M;4807723;185053;450;
11975;3;6;1930;3;1;1;1;6;203;;M;4784901;168599;450;
11976;3;9;1645;1;1;1;1;6;2;;M;4818663;185372;280;
11977;3;26;1515;1;1;1;1;6;202;;M;4780983;162448;450;
11978;4;5;1245;1;1;1;1;4;164;;M;4826188;185204;280;
11979;5;2;800;1;1;1;1;2;169;;M;4790187;184517;450;
11980;5;7;1945;1;1;1;3;6;276;;M;4829382;186094;280;
11981;5;16;1530;1;1;1;1;6;175;;M;4775266;185843;450;
11982;5;21;2315;3;1;1;1;4;276;;M;4828588;185995;280;
11983;7;15;415;3;1;1;1;6;67;;M;4788315;174443;450;
11984;7;18;1300;1;1;1;1;3;75;;M;4789963;183847;450;
11985;7;26;1500;1;1;1;1;6;29;;M;4816818;185374;280;
