Num_Acc;catr;voie;v1;v2;circ;nbv;pr;pr1;vosp;prof;plan;lartpc;larrout;surf;infra;situ;env1;
3664;3;9;;;2;2;39;27;0;4;3;0;57;2;0;1;0;
3665;3;17;;;2;2;43;500;0;1;1;0;70;1;2;3;0;
3666;3;3;;;2;2;14;200;0;0;3;0;52;1;0;3;99;
3667;3;635;;;2;2;20;434;0;4;2;0;63;1;0;3;99;
3668;3;3;;;2;2;19;250;0;3;2;0;51;1;0;3;0;
3669;3;6;;;2;2;0;0;0;2;1;0;51;2;0;3;99;
3670;3;8;;;2;2;17;700;0;0;1;0;52;1;2;3;99;
3671;3;17;;;2;2;0;0;0;1;1;0;116;1;5;1;0;
3672;3;635;;;2;2;25;100;0;3;1;0;70;1;0;1;0;
3673;3;125;;;2;1;19;181;0;1;1;0;50;1;0;1;0;
3674;3;83;;K;2;0;0;0;0;0;1;0;28;1;0;1;99;
3675;3;117;;;2;0;5;530;0;1;2;0;150;1;5;1;99;
3676;3;618;;;2;2;27;70;0;2;3;0;49;1;0;3;99;
3677;3;618;;;0;1;35;550;0;2;1;0;58;1;0;3;99;
3678;3;813;;;1;1;8;282;0;1;0;0;41;1;0;1;0;
3679;3;25;;;2;0;69;50;0;1;2;0;60;2;0;1;0;
3680;3;625;;;2;2;1;346;0;1;2;0;58;1;0;3;99;
3681;3;826;;;2;2;25;850;0;1;2;0;52;1;0;1;0;
3682;3;43;;;;;68;151;0;;;;;;0;1;0;
3683;3;18;;;2;2;14;657;0;1;2;0;70;1;0;3;0;
3684;4;0;;;1;0;0;0;0;1;1;0;30;1;0;1;99;
3685;3;11;;;0;0;49;0;0;1;1;0;154;1;0;1;0;
3686;3;625;;;2;2;4;200;0;0;1;0;58;2;0;3;0;
3687;3;1;;;2;0;66;348;0;2;1;0;0;2;0;1;99;
3688;3;813;;;2;0;17;0;3;1;1;0;100;1;5;1;0;
3689;3;68;;;2;2;28;600;0;0;1;0;52;2;0;3;0;
3690;3;16;;;2;2;17;340;0;1;1;0;50;1;5;3;0;
3691;3;31;;;2;0;15;8;0;2;3;0;56;9;0;1;99;
3692;3;16;;;2;2;13;0;0;1;2;0;60;1;0;3;99;
3693;9;0;;;1;1;0;0;0;1;1;50;65;2;0;1;0;
3694;3;1;;;2;2;82;0;0;1;1;0;55;2;0;1;99;
3695;3;2;;;2;2;56;200;0;3;3;0;65;2;0;1;99;
3696;3;622;;;2;2;78;224;0;3;1;0;72;1;0;1;99;
3697;3;43;;;2;2;73;600;0;4;3;0;60;1;0;3;99;
3698;3;622;;;2;0;64;488;0;0;1;70;0;1;0;1;99;
3699;3;117;;;2;2;50;300;2;2;1;0;0;1;2;1;0;
3700;3;117;;;2;2;54;400;0;1;1;0;80;1;0;1;0;
3701;3;10;;;2;2;;;0;0;3;0;61;1;0;1;0;
3702;3;909;;;2;1;1;730;0;2;3;0;62;1;0;1;99;
3703;3;117;;;2;0;13;410;0;2;1;0;0;1;0;1;0;
3704;3;117;;;2;2;13;496;0;2;1;0;0;1;0;1;0;
3705;3;625;;;2;0;25;600;0;1;1;0;0;1;0;1;99;
3706;3;117;;;1;1;13;965;0;1;2;0;0;1;5;1;3;
3707;3;117;;D;2;2;25;720;0;1;1;0;70;1;0;1;99;
3708;3;117;;;2;2;3;565;0;2;4;0;0;1;0;3;99;
3709;3;117;;;2;2;0;0;0;2;3;0;50;1;0;3;0;
3710;4;0;;T;2;2;0;0;0;1;1;0;50;1;0;1;0;
3711;3;9;;A;2;2;0;800;0;2;4;0;0;1;0;3;99;
3712;2;20;;;3;2;48;0;0;1;3;15;118;1;0;1;0;
3713;2;20;;;2;2;56;127;0;1;1;0;0;1;0;3;0;
3714;3;8;;;2;2;0;0;0;1;1;0;50;1;0;3;0;
3715;2;20;;;2;2;57;200;0;1;2;0;71;1;0;1;0;
3716;2;20;;;2;2;55;544;0;0;1;0;68;1;0;1;0;
3717;3;8;;;2;0;14;100;0;2;3;0;69;1;0;1;0;
3718;4;0;;;2;2;0;320;0;0;1;0;0;1;0;1;0;
3719;3;618;;;2;0;86;900;0;1;1;0;0;1;0;1;99;
3720;3;13;;;2;1;12;466;0;2;1;0;71;1;0;1;99;
3721;3;820;;;2;2;12;764;0;1;1;0;77;1;0;1;0;
3722;3;119;;;2;0;24;151;0;2;1;0;106;1;0;1;0;
3723;4;0;;;2;0;0;199;0;1;1;0;57;1;0;1;99;
3724;3;13;;;2;2;1;291;0;1;2;0;47;1;0;1;0;
3725;3;11;;;2;0;10;654;0;0;4;0;47;1;0;1;99;
3726;3;119;;;2;3;0;0;0;2;3;206;0;1;5;1;0;
3727;3;919;;;2;2;7;760;0;1;1;0;61;1;0;1;99;
3728;3;626;;B;2;2;3;400;0;0;2;0;53;1;0;0;0;
3729;3;28;;;2;2;2;308;0;1;1;61;0;1;0;1;0;
3730;3;513;;;2;2;2;520;0;2;2;51;0;1;0;1;0;
3731;3;119;;;2;2;4;400;0;1;2;0;0;1;0;1;99;
3732;3;27;;;2;2;0;254;0;1;1;0;0;1;0;1;99;
3733;3;11;;;2;2;0;0;0;1;1;0;0;1;0;1;99;
3734;3;27;;;2;0;3;338;0;1;1;0;0;1;5;1;99;
3735;3;927;;;2;2;0;187;0;1;1;0;78;1;4;1;3;
3736;3;820;;;2;2;12;79;0;1;1;0;73;1;0;1;0;
3737;3;820;;;2;2;0;0;0;1;1;0;80;1;0;1;0;
3738;4;218;;;2;0;0;0;0;2;1;0;50;1;0;3;99;
3739;3;117;;;2;2;76;558;0;1;2;0;70;1;0;1;99;
3740;3;117;;;2;2;86;700;0;0;1;0;71;1;0;1;3;
3741;3;628;;;2;2;21;121;0;0;3;0;70;1;0;1;99;
3742;3;1;;;2;0;0;0;0;0;3;0;70;2;2;1;99;
3743;4;0;;;2;2;0;0;0;2;1;0;0;1;0;1;99;
3744;3;117;;;2;0;88;215;0;1;1;0;85;1;0;1;0;
3745;4;0;;;2;2;0;0;0;1;1;0;0;2;0;1;0;
3746;3;117;;;0;2;78;500;0;1;1;0;110;1;0;3;0;
3747;3;618;;;2;2;43;700;0;1;2;0;71;9;0;3;0;
3748;3;8;;F;2;0;26;283;0;2;2;0;80;1;0;3;0;
3749;4;0;;;2;1;0;0;0;1;2;0;21;1;0;1;0;
3750;3;118;;;2;2;1;0;0;0;0;45;0;2;0;3;0;
3751;3;117;;;2;1;97;970;0;0;1;0;64;1;0;1;99;
3752;3;117;;;2;2;96;581;0;1;1;76;76;1;5;1;99;
3753;6;117;;;0;0;97;874;0;0;0;0;0;1;0;0;99;
3754;3;1003;;;2;2;16;750;0;2;3;0;70;2;0;1;99;
3755;4;0;;;2;2;;;0;2;1;0;78;2;0;1;0;
3756;4;;;;2;2;;;0;1;1;0;68;1;0;1;99;
3757;4;0;;;2;2;;;0;1;1;0;0;2;0;4;99;
3758;4;0;;;2;2;1;0;0;1;1;350;70;1;0;1;99;
3759;3;1;;;2;3;96;650;0;1;1;5;123;1;0;1;99;
3760;3;911;;;2;3;46;650;0;2;1;0;90;1;0;1;99;
3761;3;920;;;2;2;7;0;0;2;1;0;74;2;0;1;99;
3762;2;88;;;2;2;63;800;0;2;1;0;80;2;0;1;99;
3763;2;88;;;3;4;58;0;0;1;1;31;143;2;0;1;99;
3764;3;888;;;2;2;56;200;0;1;1;0;66;1;0;1;99;
3765;3;888;;;2;3;55;650;0;2;1;0;110;1;0;1;99;
3766;2;88;;;2;2;63;700;0;4;1;0;70;1;0;1;0;
3767;3;57;;;2;2;24;500;0;1;2;0;62;1;0;1;99;
3768;3;38;;;2;2;3;500;0;0;3;0;61;1;0;3;99;
3769;2;88;;;2;2;78;0;0;1;1;0;73;2;0;3;99;
3770;2;88;;;2;2;71;900;0;1;3;0;88;2;0;1;99;
3771;3;902;;;2;2;18;200;0;2;1;0;62;2;0;1;99;
3772;3;902;;;2;2;9;600;0;1;3;0;67;2;0;1;99;
3773;2;88;;;2;2;75;700;0;4;2;0;75;1;0;3;99;
3774;4;0;;;2;0;0;0;0;1;3;0;37;1;0;1;99;
3775;4;16;;;2;2;0;0;0;1;1;0;26;6;0;3;99;
3776;3;902;;;2;2;0;0;0;1;3;0;80;1;0;1;99;
3777;3;901;;;3;2;16;400;0;1;1;0;80;1;0;1;99;
3778;3;901;;;2;2;24;450;0;1;1;0;76;1;0;1;99;
3779;3;904;;;2;2;63;500;0;1;1;0;58;1;0;1;99;
3780;3;994;;;2;2;41;450;0;1;1;0;81;1;0;1;0;
3781;3;53;;;2;2;0;0;0;1;2;0;34;2;2;0;99;
3782;3;840;;;3;3;21;400;3;3;1;0;65;2;0;1;99;
3783;3;963;;;2;2;8;25;0;1;1;0;72;2;0;3;99;
3784;3;1;;;2;2;40;370;0;0;1;0;60;1;0;1;0;
3785;2;88;;;2;2;38;100;0;1;1;0;79;1;0;1;99;
3786;3;920;;;2;2;0;300;0;1;1;0;68;1;0;1;99;
3787;2;88;;;2;2;40;50;0;1;3;0;74;1;0;1;99;
3788;3;920;;;2;0;27;700;0;1;2;0;66;1;0;1;99;
3789;3;1;;;2;2;16;920;0;1;1;0;61;1;0;1;99;
3790;3;920;;;2;2;10;500;0;0;2;0;0;1;0;1;0;
3791;3;34;;;2;2;36;100;0;1;1;0;50;2;0;3;99;
3792;3;921;;;2;2;20;150;0;1;3;0;72;1;0;1;99;
3793;3;34;;;2;2;23;700;0;1;2;0;56;1;0;1;0;
3794;4;17;;;2;2;0;0;0;1;1;0;33;1;0;1;0;
3795;4;0;2;B;2;1;0;0;0;2;3;0;43;1;0;1;99;
3796;4;0;2;B;2;1;0;0;0;2;2;0;43;1;0;3;99;
3797;3;141;;;2;2;7;200;0;0;2;0;70;1;0;1;0;
3798;3;45;;;2;2;10;0;0;1;1;0;70;1;0;1;0;
3799;3;29;;;2;2;43;665;0;2;1;0;70;1;5;1;0;
3800;4;0;;;2;2;0;0;0;2;1;0;40;1;0;1;0;
3801;3;907;;;2;2;7;100;0;2;1;0;0;1;0;1;99;
3802;3;7;;;2;2;49;0;0;0;4;0;50;1;0;1;0;
3803;4;0;;;2;1;0;0;0;2;1;0;30;1;0;1;99;
3804;3;809;;;2;2;39;400;0;1;3;0;72;1;0;1;0;
3805;3;809;;;2;2;38;500;0;1;1;0;68;1;0;1;0;
3806;3;991;;;2;0;0;0;0;1;1;0;0;1;0;1;99;
3807;3;29;;;2;0;41;600;0;2;2;0;0;1;0;1;0;
3808;3;44;;;2;2;18;600;0;1;2;0;50;2;2;1;99;
3809;3;911;;;2;2;10;500;0;1;1;0;68;1;0;3;99;
3810;3;911;;;2;2;22;633;0;2;3;0;78;2;0;1;99;
3811;3;2;;;2;2;0;0;0;1;1;0;0;1;5;1;0;
3812;3;515;;;2;2;12;500;0;1;1;0;0;1;0;3;0;
3813;3;993;;;2;0;26;950;0;0;1;0;63;2;0;1;99;
3814;3;199;;;2;2;6;750;0;2;1;0;57;2;0;1;99;
3815;3;809;;;3;2;10;500;0;2;1;0;116;1;0;1;99;
3816;3;993;;;2;2;46;520;0;4;3;0;66;1;0;3;99;
3817;3;25;;;2;2;29;530;0;2;2;0;56;1;0;1;99;
3818;3;999;;;2;0;0;0;0;3;3;0;72;2;0;1;0;
3819;3;999;;D;2;2;0;0;0;1;1;0;84;1;0;1;99;
3820;4;0;;;2;2;0;0;0;1;2;0;66;1;0;1;99;
3821;3;999;;;2;3;54;600;0;0;1;0;108;1;0;1;99;
3822;3;25;;;2;2;39;800;0;2;2;0;56;2;0;1;0;
3823;3;911;;;2;2;106;200;0;2;1;0;90;2;0;1;99;
3824;3;47;;;2;1;17;0;0;1;2;0;45;1;0;1;0;
3825;3;926;;;2;2;8;300;0;3;1;0;70;1;0;1;0;
3826;6;0;;;0;0;0;0;0;1;1;0;40;1;6;1;0;
3827;3;922;;;2;2;26;400;0;2;3;0;80;1;0;1;99;
3828;3;926;;;2;2;3;0;0;4;1;0;94;1;0;1;0;
3829;4;0;;;2;2;0;0;0;1;1;0;63;1;2;1;99;
3830;3;1;;D;0;2;45;600;0;1;0;0;73;1;0;1;0;
3831;3;911;;;2;2;101;350;0;1;3;0;105;2;0;1;0;
3832;3;48;;;2;2;7;600;0;1;1;0;50;1;0;1;0;
3833;3;922;;;2;2;25;500;0;2;2;0;0;9;0;1;0;
3834;4;31;;;2;0;0;0;0;1;1;0;25;1;0;1;0;
3835;3;911;;;0;2;0;0;0;1;1;0;0;1;0;1;99;
3836;3;87;;;2;2;8;880;0;1;3;0;65;1;5;1;0;
3837;3;922;;;2;0;0;0;0;1;1;0;0;2;0;1;0;
3838;3;35;;;2;2;5;750;0;1;1;0;60;1;0;1;0;
3839;3;922;;;2;0;0;0;0;0;2;0;74;2;0;1;0;
3840;4;0;;;2;0;0;0;0;1;1;0;96;1;5;1;0;
3841;3;922;;;2;2;56;0;0;1;1;0;60;1;0;1;0;
3842;3;39;;;2;2;11;560;0;1;1;0;60;1;0;1;0;
3843;3;911;;;2;0;85;600;0;1;2;0;77;2;0;1;3;
3844;4;5;;;0;0;0;0;0;2;3;0;45;1;0;3;99;
3845;2;21;;;2;0;;;0;1;2;0;72;1;0;1;99;
3846;3;929;;;2;2;;;0;1;1;0;61;1;0;1;99;
3847;4;4;;;2;2;0;0;0;1;4;0;55;1;0;3;99;
3848;3;928;;;2;0;16;3;0;1;2;0;66;1;0;1;99;
3849;3;654;;;2;2;;;0;2;1;0;65;1;0;4;99;
3850;3;928;;;2;2;;;0;1;1;95;65;1;0;1;99;
3851;3;151;;;2;2;;;0;1;2;0;60;9;0;3;99;
3852;2;124;;;2;0;;;0;1;2;0;0;1;5;3;99;
3853;3;924;;;2;2;35;600;0;1;2;30;70;2;4;1;0;
3854;3;253;;;2;0;;;0;2;3;0;0;1;0;3;99;
3855;3;928;;;2;2;;;0;1;1;0;60;1;0;1;99;
3856;4;0;;;1;1;0;0;0;4;1;0;0;1;0;1;99;
3857;3;160;;;2;2;2;200;0;2;1;0;50;1;0;1;0;
3858;2;124;;;2;2;;;0;1;1;0;60;1;2;1;99;
3859;2;124;;;2;2;;;0;2;1;0;59;1;0;1;99;
3860;2;124;;;2;2;21;15;0;2;1;0;74;2;0;1;99;
3861;3;9;;;2;2;;;0;1;1;0;65;1;0;1;99;
3862;3;634;;;2;2;;;0;2;1;0;60;1;0;1;99;
3863;3;246;;;2;2;;;0;2;2;0;58;1;0;3;0;
3864;3;9;;;2;2;;;0;1;1;0;62;1;0;3;99;
3865;4;0;;;2;1;0;0;0;2;2;0;34;1;0;1;0;
3866;3;632;;;2;2;;;0;1;1;0;75;1;0;1;99;
3867;3;160;;;2;2;14;810;0;1;1;0;0;1;0;0;99;
3868;3;12;;;0;2;32;500;0;0;2;0;60;1;0;3;99;
3869;3;12;;;2;2;;;0;1;1;0;54;1;0;3;99;
3870;2;124;;;2;2;;;0;1;1;0;70;2;0;1;99;
3871;2;124;;;2;2;;;0;2;1;72;72;2;0;1;99;
3872;2;124;;;2;3;;;0;2;3;0;110;2;0;1;99;
3873;3;374;;;2;2;;;0;2;1;0;44;1;0;3;99;
3874;2;124;;;2;0;76;600;0;2;1;0;0;1;0;1;0;
3875;3;112;;;3;0;15;450;0;2;1;0;0;1;0;3;0;
3876;3;103;;;2;2;;;0;2;2;0;62;1;0;3;99;
3877;2;124;;;2;0;63;900;0;2;1;0;0;1;0;3;99;
3878;3;35;;;2;2;;;0;1;3;0;57;2;0;3;99;
3879;2;124;;;2;2;81;800;0;2;2;0;68;2;0;1;99;
3880;3;1;;;2;2;;;0;3;1;0;73;1;0;1;99;
3881;2;124;;;2;2;84;400;0;2;1;0;70;1;0;3;99;
3882;3;931;;;2;2;16;682;0;1;1;0;87;2;0;1;99;
3883;3;35;;;2;2;1;50;0;1;1;0;0;1;0;1;99;
3884;3;43;;;2;2;;;0;1;1;0;0;1;0;3;99;
3885;3;110;;;2;2;0;400;0;0;3;0;77;2;0;3;3;
3886;3;142;;;2;2;;;0;0;1;0;58;2;0;3;99;
3887;4;0;;;2;2;0;0;0;2;1;0;97;1;0;1;99;
3888;3;254;;;2;1;1;0;0;2;1;0;60;1;2;3;99;
3889;3;930;;;2;2;39;300;0;1;1;0;62;1;0;1;99;
3890;3;43;;;2;2;;;0;1;2;0;53;2;0;3;99;
3891;3;42;;;2;2;5;952;0;2;1;0;61;1;0;3;99;
3892;3;507;;;2;2;;;0;3;3;0;42;1;0;1;99;
3893;4;0;;;2;1;0;0;0;2;1;0;40;2;0;3;0;
3894;3;626;;;2;2;76;100;0;1;4;0;74;1;2;3;0;
3895;3;6;;;2;2;;;0;2;1;0;57;2;0;1;99;
3896;3;25;;;0;0;0;0;0;1;1;0;0;1;0;1;0;
3897;3;25;;;2;2;;;0;1;2;0;0;1;0;1;3;
3898;4;;;;1;1;;;0;1;1;0;0;1;0;1;99;
3899;3;626;;;2;2;;;0;2;2;0;57;1;0;3;0;
3900;3;30;;;2;2;;;0;2;4;0;55;1;0;3;99;
3901;3;6;;;2;2;0;700;0;2;1;0;48;1;0;3;99;
3902;4;0;;;2;2;0;0;0;4;1;51;0;1;0;1;99;
3903;3;30;;;2;2;;;0;2;4;0;45;1;0;1;99;
3904;3;931;;;2;2;;;0;2;1;0;70;1;0;1;99;
3905;3;235;;;2;2;;;0;2;3;0;47;1;0;1;99;
3906;3;32;;;2;2;1;100;0;1;1;0;46;1;0;1;99;
3907;3;931;;;2;2;;;0;1;1;0;65;1;0;1;99;
3908;3;626;;;2;2;;;0;2;1;0;0;1;0;3;99;
3909;4;0;;;2;2;0;0;0;1;3;0;0;2;0;3;99;
3910;2;124;;;2;2;98;250;0;1;1;0;70;2;0;3;0;
3911;3;7;;;2;2;;;0;2;4;0;65;3;0;3;99;
3912;2;21;;;2;0;25;0;0;1;1;0;80;1;6;1;99;
3913;3;7;;;2;2;;;0;2;1;0;57;1;0;1;99;
3914;3;166;;;2;1;11;50;0;2;0;0;56;1;0;3;0;
3915;2;21;;;2;2;;;0;1;1;0;72;1;0;1;99;
3916;3;45;;;2;2;;;0;3;1;0;49;1;0;1;99;
3917;3;266;;;2;2;6;719;0;1;1;0;50;1;0;1;99;
3918;2;21;;;2;2;13;600;0;1;1;0;72;1;5;1;99;
3919;3;228;;;2;2;;;0;1;1;58;0;2;0;1;3;
3920;3;929;;;2;2;;;0;1;1;0;59;2;0;1;99;
3921;3;929;;;2;2;;;0;1;1;0;64;2;0;3;99;
3922;3;150;;;2;2;42;484;0;1;1;0;42;1;0;3;99;
3923;4;2;;;2;2;0;0;0;2;2;0;25;1;0;3;99;
3924;2;21;;;2;3;69;800;0;3;2;0;70;2;0;1;99;
3925;3;939;;;2;2;50;950;0;1;1;0;56;1;0;1;0;
3926;3;27;;;2;0;5;500;0;0;2;0;0;1;0;1;99;
3927;3;261;;;2;2;;;0;1;1;0;0;1;0;1;99;
3928;2;21;;;2;2;;;0;2;3;0;0;2;0;1;99;
3929;3;156;;;2;2;13;500;0;0;1;0;60;1;0;3;0;
3930;2;21;;;2;2;;;0;1;1;96;0;1;5;3;99;
3931;2;21;;;2;2;0;20;0;1;1;0;0;2;0;3;99;
3932;1;20;;;3;2;345;0;0;3;2;30;105;1;0;1;99;
3933;1;20;;;3;2;377;240;0;1;1;30;105;1;0;3;99;
3934;1;20;;;3;4;345;440;0;3;2;30;200;2;0;1;0;
3935;1;20;;;3;2;346;0;0;4;1;30;105;1;0;3;99;
3936;3;820;;;3;3;90;70;0;1;1;5;117;1;0;1;99;
3937;3;22;;;2;0;41;400;0;1;1;41;41;2;0;1;99;
3938;3;49;;;2;0;22;600;0;2;1;0;42;1;0;3;99;
3939;3;47;;;2;0;45;950;0;0;1;0;0;1;0;1;0;
3940;3;659;;;2;0;0;0;0;2;2;0;45;2;0;1;99;
3941;3;83;;;2;0;0;150;0;1;2;0;71;1;0;1;0;
3942;3;820;;;0;2;89;800;0;0;2;0;40;2;0;1;0;
3943;3;44;;;2;2;18;890;0;1;3;0;45;1;0;1;0;
3944;3;37;;;2;2;12;400;0;1;1;0;34;1;0;3;99;
3945;3;660;;;2;2;5;970;0;0;2;0;57;1;0;1;99;
3946;3;811;;;2;2;25;500;0;1;1;0;65;2;0;1;0;
3947;3;811;;;2;2;25;0;0;1;1;0;64;2;0;1;99;
3948;3;656;;;2;2;15;500;0;1;1;50;0;2;0;1;99;
3949;3;12;;;2;2;25;400;0;2;3;0;67;1;0;1;0;
3950;3;820;;;2;2;67;600;0;1;3;0;65;1;0;1;0;
3951;3;660;;;2;2;13;300;0;0;3;0;64;1;0;1;0;
3952;4;0;;;2;2;0;0;0;1;2;0;33;1;0;1;99;
3953;3;8;;;2;2;21;75;0;1;4;0;51;1;0;1;0;
3954;3;8;;;2;2;33;905;0;1;1;0;61;2;0;1;0;
3955;3;673;;;0;2;94;100;0;2;2;0;84;1;0;1;99;
3956;3;656;;;2;2;4;275;0;1;1;0;57;1;0;1;99;
3957;3;44;;;2;2;17;500;0;0;0;0;0;1;0;1;0;
3958;4;0;;;2;2;0;0;0;1;2;0;46;2;5;1;99;
3959;3;822;;D;2;1;7;746;0;2;1;65;0;1;5;0;0;
3960;3;822;;D;2;2;0;0;0;0;1;0;69;2;0;1;99;
3961;3;840;;;2;2;10;0;0;2;2;70;0;1;0;1;0;
3962;3;840;;;2;0;6;900;0;1;1;0;55;1;0;1;99;
3963;3;662;;;2;2;61;0;0;0;2;0;70;1;0;1;0;
3964;3;13;;D;2;0;3;150;0;2;0;0;44;2;0;1;0;
3965;3;840;;;2;2;11;850;0;2;1;30;73;1;0;1;99;
3966;3;622;;;2;2;62;250;0;1;1;0;70;2;6;1;0;
3967;3;840;;;2;1;2;0;0;2;2;0;75;2;0;1;0;
3968;3;940;;;2;0;4;0;0;1;3;0;72;1;0;1;99;
3969;3;840;;;2;2;46;600;0;4;1;0;75;1;0;1;99;
3970;3;38;;;2;0;27;600;0;1;1;0;45;1;0;1;0;
3971;3;802;;;2;2;29;900;0;1;1;0;75;1;0;3;0;
3972;3;19;;;2;2;66;200;0;2;2;0;75;1;0;3;99;
3973;3;940;;;2;0;0;0;0;1;1;0;70;1;0;1;99;
3974;3;14;;;2;2;34;800;0;2;3;0;60;2;0;1;0;
3975;3;30;;;2;2;8;900;0;1;1;0;63;1;0;3;0;
3976;3;807;;;2;2;33;0;0;2;3;0;70;2;0;1;0;
3977;3;803;;;2;0;38;0;0;1;1;0;72;1;0;1;99;
3978;3;807;;;2;2;31;700;0;2;3;0;61;1;0;1;0;
3979;3;653;;;2;1;9;100;0;2;1;0;84;1;0;1;0;
3980;3;38;;;2;2;43;450;0;0;0;0;0;0;0;0;0;
3981;4;0;;;2;2;0;0;0;0;1;0;31;1;0;1;99;
3982;3;653;;;2;2;13;500;0;1;3;0;64;1;0;1;99;
3983;3;803;;;4;0;37;0;0;1;3;0;100;1;5;1;0;
3984;3;673;;;1;2;17;800;0;1;1;0;64;1;0;1;0;
3985;4;4;;;2;2;0;0;0;1;2;0;0;1;0;1;0;
3986;3;14;;;2;0;38;600;0;1;1;0;70;2;0;1;99;
3987;3;803;;;2;0;34;0;0;1;1;0;70;1;0;1;0;
3988;3;29;;;2;2;8;700;0;1;1;0;72;1;0;1;99;
3989;3;801;;;1;1;17;920;0;1;1;0;60;1;0;1;0;
3990;3;673;;;2;2;61;200;0;2;3;0;60;2;0;3;0;
3991;3;39;;;2;0;59;600;0;1;3;0;45;2;0;3;0;
3992;3;43;;;2;2;3;730;0;0;1;0;55;1;0;0;0;
3993;3;704;;;2;2;10;280;0;1;1;;;1;5;1;99;
3994;9;0;;;2;2;0;0;0;3;1;0;57;1;0;1;0;
3995;3;820;;;2;0;27;900;0;1;2;0;74;2;0;3;0;
3996;3;36;;;2;0;0;550;0;1;4;0;64;1;0;3;0;
3997;3;36;;;2;2;13;300;0;1;2;0;64;1;0;1;0;
3998;3;677;;;2;0;5;300;0;3;1;0;60;1;0;3;0;
3999;4;0;;;2;2;0;0;0;1;1;0;32;1;0;1;0;
4000;3;32;;;2;2;7;300;0;4;2;0;58;2;0;1;0;
4001;3;840;;;2;2;76;200;0;1;1;0;56;2;0;0;0;
4002;3;820;;;2;2;18;620;0;1;1;0;100;2;0;1;99;
4003;3;803;;;2;0;3;450;0;0;2;0;66;2;0;1;99;
4004;3;804;;;2;2;2;150;0;1;1;0;70;1;0;1;0;
4005;3;803;;;2;2;19;700;0;1;3;62;0;1;0;1;0;
4006;3;840;;;0;0;72;800;0;2;2;0;73;1;0;1;0;
4007;3;720;;;2;0;4;600;0;1;1;0;0;2;0;1;99;
4008;3;20;;;2;2;26;100;0;1;1;0;60;1;0;1;99;
4009;3;820;;;2;2;22;0;0;2;1;0;60;1;0;4;99;
4010;4;1;;;2;2;0;0;0;1;1;0;60;1;0;1;0;
4011;4;1;;;2;0;0;0;0;1;2;0;47;1;0;1;0;
4012;4;0;;;2;2;0;0;0;1;2;80;0;2;0;3;99;
4013;3;43;;;2;2;11;200;0;1;1;0;58;2;0;1;99;
4014;3;118;;;2;0;2;296;0;2;2;0;0;1;0;1;99;
4015;3;921;;A;2;2;3;484;0;1;1;0;66;1;0;1;99;
4016;3;16;;;2;2;13;0;0;1;1;0;53;2;0;3;99;
4017;4;;;;2;2;;;0;3;3;0;0;1;2;1;99;
4018;3;15;;;2;2;7;560;0;3;3;69;65;2;0;0;99;
4019;3;935;;;2;2;49;835;0;1;2;0;50;1;0;1;99;
4020;3;940;;;2;2;1;420;0;1;1;0;83;1;0;1;99;
4021;3;305;;;2;2;1;998;0;1;1;0;66;1;0;1;99;
4022;3;516;;;2;2;1;63;;1;1;;;1;;3;99;
4023;3;929;;;2;2;8;0;0;1;1;0;0;1;0;1;99;
4024;3;41;;;2;2;16;296;0;2;2;0;40;9;0;1;99;
4025;3;8;;;2;2;56;153;0;1;1;0;55;2;0;1;99;
4026;3;5;;;2;2;37;341;0;1;1;0;6;1;5;1;99;
4027;3;835;;;2;2;;;2;0;1;0;67;1;0;1;99;
4028;3;937;;;2;2;17;164;0;0;2;0;0;2;2;3;99;
4029;4;;;;2;2;;;0;4;3;0;100;1;5;0;99;
4030;3;13;;;2;2;30;560;0;2;1;0;34;7;0;3;99;
4031;3;918;;;2;1;8;150;0;2;3;61;0;1;0;1;99;
4032;4;0;;;2;2;0;0;0;2;4;0;69;1;0;1;99;
4033;3;918;;;2;2;5;0;0;2;1;70;0;1;0;1;99;
4034;3;13;;;2;2;31;362;0;0;1;0;73;1;0;1;99;
4035;3;12;;B;2;0;0;0;0;2;1;0;51;5;0;1;99;
4036;3;921;;;2;0;18;200;0;1;1;0;60;2;0;1;0;
4037;3;918;;;2;2;24;800;0;2;1;0;84;1;0;1;99;
4038;4;0;;;2;2;0;0;0;1;1;60;0;1;0;1;3;
4039;3;8;;;2;2;13;850;0;1;1;60;0;1;0;1;0;
4040;3;935;;;2;2;;;0;1;1;0;0;1;0;1;99;
4041;3;120;;;2;2;2;600;0;2;2;0;45;1;0;1;99;
4042;3;10;;;2;2;4;890;0;1;1;0;0;1;0;1;99;
4043;3;817;;;2;2;12;538;0;1;1;86;0;1;0;0;99;
4044;3;817;;;2;2;8;600;0;1;3;0;0;2;0;1;99;
4045;3;81;;;2;2;9;673;0;2;2;0;0;2;0;3;99;
4046;3;825;;;2;2;8;686;0;1;1;0;0;1;0;1;99;
4047;3;938;;;2;2;0;900;0;1;1;0;50;1;0;3;99;
4048;3;817;;;2;3;0;700;0;1;1;0;0;2;0;1;99;
4049;3;24;;;2;2;4;409;0;2;0;0;0;1;4;1;99;
4050;3;618;;;2;2;8;800;0;2;2;34;34;2;0;1;99;
4051;3;618;;;2;2;5;900;0;1;2;0;60;2;0;3;99;
4052;3;929;;;2;2;42;800;0;0;1;0;660;1;0;1;99;
4053;3;612;;;2;3;77;744;0;2;1;0;104;1;0;1;0;
